"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Montenegro","MNE","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1599998474121","38.2400016784668","43.7700004577637","33.3499984741211","29.8099994659424","23.4200000762939","26.3199996948242","25.3899993896484","33.3400001525879","",
"Mongolia","MNG","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59000015258789","3.39000010490417","4.34000015258789","3.91000008583069","2.77999997138977","3.38000011444092","3.0699999332428","2.61999988555908","3.17000007629395","2.91000008583069","2.51999998092651","8.80000019073486","",
"Mariana","MNP","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.96000003814697","","","","","",
"Mauritania","MRT","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0100002288818","","","","","17.7800006866455","","","",
"Mauricio","MUS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.27999973297119","9.27999973297119","8.42000007629395","11.8599996566772","17.9099998474121","15.4200000762939","14.0500001907349","12.1899995803833","12.2299995422363","12.8400001525879","","10.9799995422363","10.7299995422363","9.11999988555908","8.80000019073486","7.32999992370605","6.75","6.23999977111816","8.8100004196167","",
"Malawi","MWI","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.569999992847443","","","","","","","","8.77999973297119","","","","37.2999992370605","","","",
"Malasia","MYS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.469999998807907","2.45000004768372","1.9099999666214","","","","","1.75999999046326","2.52999997138977","","","","",
"América del Norte","NAC","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5535986677216","13.8903440598486","14.0385052812916","12.9224326000791","11.7983597588459","11.6586015948147","10.9211320609884","11.8561286682129","12.2403594333741","12.4379658564555","12.835559426712","11.8138094533198","10.34809270347","9.58563539621313","11.5753821284404","15.0908314938454","15.7122373977755","15.6004344504205","14.881576501129","13.2836964171587","11.8627856098766","9.67047648998965","10.2587536647917","8.67592846868822","7.86210715705396","7.57739275414965","",
"Namibia","NAM","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9400005340576","25.2299995422363","24.3400001525879","","31.1200008392334","","13.8100004196167","","",
"Nueva Caledonia","NCL","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.529999971389771","","","1.42999994754791","","","6.21999979019165","","","",
"Nigeria","NGA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.17000007629395","","","6.13000011444092","",
"Nicaragua","NIC","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1400003433228","","","","","","4.98000001907349","","","","5.28999996185303","","","","","","","5.8899998664856","","5.28000020980835","","","","","","",
"Países Bajos","NLD","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9099998474121","","","9.57999992370605","8.14999961853027","5.67000007629395","3.76999998092651","4.36999988555908","5.84999990463257","8.11999988555908","10.5100002288818","9.73999977111816","8.52000045776367","7.42999982833862","7.67000007629395","8.84000015258789","8.59000015258789","10.1400003433228","11.1599998474121","12.5200004577637","11.6999998092651","10.6999998092651","9.23999977111816","7.23000001907349","5.86999988555908","",
"Noruega","NOR","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78999996185303","5.30999994277954","6.8899998664856","6.5","8.64000034332275","5.88000011444092","6.94999980926514","9.23999977111816","6.19000005722046","5.07000017166138","5.13000011444092","4.94000005722046","5.96999979019165","6.46999979019165","5.51999998092651","7.40999984741211","6.53999996185303","8.42000007629395","8.47999954223633","9.35999965667725","8.21000003814697","7.80999994277954","",
"Nepal","NPL","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08000004291534","","","","","","","","","13.7399997711182","","","",
"Nauru","NRU","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.280000001192093","","0.540000021457672","","7.84000015258789","12","8.89000034332275","9.76000022888184","","","","6.5","6.69000005722046","","10.3800001144409","10.2299995422363","10","10.6800003051758","10.0500001907349","","","","","","","",
"Miembros OCDE","OED","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4124217100129","14.8977581739718","14.9495988649077","14.4511266325771","14.5716978172005","14.499930844605","15.0050195242531","14.4380870392907","13.0086031953512","11.4765028955361","11.9394984461179","14.7224008301292","15.6000089113204","15.7294163175005","16.8876913300017","17.1870882238877","16.5011397877102","15.0343550486448","14.5128409686425","13.233019453094","12.3718619848625","12.3175601321618","",
"Omán","OMN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5499992370605","","","","","","","","","","","","","","","","","","","","","","","","",
"Otros Estados pequeos","OSS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5300006866455","","16.5599994659424","","0.0700000002980232","","0.689999997615814","0.5","1.16999995708466","0.680000007152557","","3.9300000667572","0.839999973773956","3.97000002861023","","","4.86999988555908","","",
"Panamá","PAN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.09999990463257","","","","","","17.5200004577637","15.2200002670288","10.8599996566772","9.90999984741211","7.46000003814697","6.65999984741211","","4.40999984741211","2.79999995231628","2.98000001907349","2.88000011444092","4.07999992370605","4.26000022888184","3.70000004768372","5.19000005722046","3.6800000667572","4.67000007629395","",
"Perú","PER","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64999997615814","2.16000008583069","1.41999995708466","1.05999994277954","2.33999991416931","3.51999998092651","3.25999999046326","3.16000008583069","3.97000002861023","4.23000001907349","4","3.5699999332428","3.48000001907349","3.22000002861023","2.6800000667572","3.26999998092651","3.09999990463257","2.60999989509583","2.3199999332428","3.63000011444092","2.99000000953674","2.11999988555908","2.84999990463257","",
"Filipinas","PHL","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73000001907349","","5.3600001335144","5.1399998664856","4.53999996185303","5.86999988555908","5.65999984741211","5.46999979019165","6.15999984741211","","4.82000017166138","4.73999977111816","4.26000022888184","","","","",
"Palau","PLW","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.55999994277954","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.819999992847443","","","","","","","","","","",
"Polonia","POL","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8999996185303","15.0500001907349","14.1199998855591","","14.4200000762939","16.3899993896484","22.1499996185303","24.7999992370605","25.9300003051758","25.6499996185303","28.5300006866455","27.5499992370605","23.1299991607666","16.0799999237061","12.4499998092651","15.4799995422363","17.4699993133545","18.2600002288818","19.4300003051758","21.25","19","17.1900005340576","13.9799995422363","11.3500003814697","8.97999954223633","9.52999973297119","",
"previa al dividendo demográfico","PRE","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84999990463257","5","4.69000005722046","5.59999990463257","5.59999990463257","7.98000001907349","8.46000003814697","9.59000015258789","9.67000007629395","10.3100004196167","9.30000019073486","11.4799995422363","13.4200000762939","14.7200002670288","15.9899997711182","16.4599990844727","15.1899995803833","13.4099998474121","11.6800003051758","10.8400001525879","8.27999973297119","7.6399998664856","",
"Paraguay","PRY","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.67999982833862","5.73999977111816","","8.1899995803833","13.9700002670288","9.06999969482422","9.52000045776367","6.42999982833862","6.98999977111816","7.57999992370605","6.13000011444092","6.07999992370605","6.90000009536743","6.42000007629395","4.65000009536743","5.21999979019165","6.38000011444092","5.69000005722046","7","6.19999980926514","","","",
"Ribera Occidental y Gaza","PSE","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17000007629395","3.74000000953674","8.89000034332275","7.07000017166138","5.84999990463257","7.38000011444092","4.78000020980835","5","7.30999994277954","7.59000015258789","7.69000005722046","8.07999992370605","8.78999996185303","8.6899995803833","8.1899995803833","15.4399995803833","15.5799999237061","15.6000003814697","17.7399997711182","18.9599990844727","",
"Estados pequeos de las Islas del Pacfico","PSS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.552964725301","15.0293561367592","14.4557523717494","13.2788134211613","13.1870551938105","13.2513369003878","13.5453943272259","13.1975304365056","12.9933007222152","11.9530416598825","12.4989178748201","15.373228253976","16.4763116681102","16.4973066910678","17.7320347774187","18.2870268110067","17.9035184281141","16.1782709893771","15.6083152723843","14.6184937702216","13.3453239507738","12.8136957282273","",
"Polinesia Francesa","PYF","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.519999980926514","","","","","","","",
"Rumania","ROU","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.34999990463257","4.84999990463257","","2.40000009536743","2.54999995231628","3.08999991416931","2.6800000667572","4.15999984741211","4.40999984741211","5.34999990463257","4.96000003814697","4.82999992370605","4.69999980926514","4","4.84000015258789","3.94000005722046","4.53000020980835","3.98000001907349","4.34000015258789","4.15000009536743","5.92999982833862","5.84000015258789","4.73999977111816","3.52999997138977","4.32000017166138","",
"Federación de Rusia","RUS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9799995422363","","","","13.9799995422363","12.9200000762939","15.2700004577637","","14.1000003814697","12.3699998855591","14.1599998474121","16.6900005340576","16.1299991607666","15.2700004577637","12.8199996948242","13.8299999237061","12.7600002288818","13.5799999237061","13.9399995803833","13.9399995803833","13.1300001144409","11.0600004196167","",
"Rwanda","RWA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17999994754791","","","18.4899997711182","15.960000038147","16.7399997711182","",
"Asia meridional","SAS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86999988555908","","","","","","6.1399998664856","","","","","5.07999992370605","","","","","3.96656168595472","","4.17461577890076","","","","","","3.1370666957686","2.08999991416931","",
"Arabia Saudita","SAU","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.819999992847443","","","","","1.70000004768372","","","","","","",
"Sudán","SDN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.6399993896484","","","","","","","","","",
"Senegal","SEN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81999969482422","8","5.11999988555908","","","",
"Singapur","SGP","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.91000008583069","3.1800000667572","2.9300000667572","3.29999995231628","4.84999990463257","","","5.75","7.92999982833862","7.94999980926514","","","13.1000003814697","10.5600004196167","11.2299995422363","","","7.21999979019165","7.21999979019165","2.47000002861023","","3.03999996185303","","2.9300000667572","","","",
"Islas Salomón","SLB","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.449999988079071","","","","","","","",
"Sierra Leona","SLE","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1399998664856","","","","","","",
"El Salvador","SLV","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80999994277954","","","","","","","","","","","","","","2.97000002861023","2.46000003814697","2.65000009536743","2.38000011444092","1.97000002861023","2.88000011444092","2.29999995231628","3.32999992370605","2.6800000667572","2.9300000667572","",
"San Marino","SMR","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63000011444092","6.57999992370605","","","","","","7.6399998664856","","","","",
"Somalia","SOM","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2000007629395","23.9300003051758","26.8600006103516","29.6599998474121","30.9400005340576","27.6499996185303","19.6900005340576","14.0699996948242","11.0900001525879","11.1000003814697","11.9099998474121","10.1000003814697","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán del Sur","SSD","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara","SSF","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pequeños Estados","SST","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.710000038147","","","","",
"República Eslovaca","SVK","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3199996948242","18.9400005340576","","70.5800018310547","24.3400001525879","29.6700000762939","33.6199989318848","35.7700004577637","40.5800018310547","42.939998626709","47.7700004577637","48.3899993896484","43.7099990844727","42.2299995422363","37.0800018310547","40.8499984741211","42.939998626709","38.25","40.7700004577637","39.0299987792969","36.7700004577637","35.5200004577637","32.0900001525879","27.4799995422363","29.0100002288818","29.3299999237061","",
"Eslovenia","SVN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","9.28999996185303","9.76000022888184","8.42000007629395","8.30000019073486","9.42000007629395","7.84999990463257","8.72000026702881","7.07999992370605","6.09000015258789","5.8899998664856","7.40999984741211","9.17000007629395","11.4099998474121","13.6800003051758","18.0599994659424","14.2200002670288","13.1599998474121","14.8400001525879","9.84000015258789","8.98999977111816","7.86999988555908","",
"Suecia","SWE","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1400003433228","11.7399997711182","8.14000034332275","7.78000020980835","8.9399995803833","9.27999973297119","10.5699996948242","14.9099998474121","13.2700004577637","12.9300003051758","14.1999998092651","16.2199993133545","17.8099994659424","17.4699993133545","18.1200008392334","20.1599998474121","21.2000007629395","21.7299995422363","20.0300006866455","20.1700000762939","21.0499992370605","25.1499996185303","",
"Eswatini","SWZ","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5900001525879","","","","",
"Sint Maarten (Dutch part)","SXM","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.78999996185303","2.04999995231628","","","","","",
"República Árabe Siria","SYR","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Turcas y Caicos","TCA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639999985694885","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8370336587219","14.1081008727475","14.2200777335409","15.1873001749051","15.4035295698324","14.1737659143289","13.5557815250596","14.6434880833458","13.8358777992777","13.1304040889489","12.2748059051024","12.2894614107593","11.2712810430094","11.711467073036","",
"Togo","TGO","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","1.07000005245209","","","6.36999988555908","","","4.55999994277954","","","",
"Tailandia","THA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.379999995231628","0.419999986886978","0.340000003576279","0.129999995231628","0.449999988079071","0.389999985694885","0.479999989271164","0.560000002384186","0.430000007152557","0.439999997615814","",
"Tayikistán","TJK","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66000008583069","","","","","","","","","","","",
"Turkmenistán","TKM","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3400108478415","14.839675396875","14.9903067821239","13.7923127878376","13.3039219523555","11.6619359633475","10.6839679521245","10.0868595888596","11.5670479966753","","9.54526287119424","8.90255124071138","8.01092622484384","7.56114416091824","8.73522384360157","12.0977945626373","13.4685699972947","13.5604489037561","13.970225379942","",
"Timor-Leste","TLS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73000001907349","","","12.7600002288818","","","5.8600001335144","","","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82999992370605","","",
"Asia meridional (BIRF y la AIF)","TSA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86999988555908","","","","","","6.1399998664856","","","","","5.07999992370605","","","","","3.96656168595472","","4.17461577890076","","","","","","3.1370666957686","2.08999991416931","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad y Tobago","TTO","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.98000001907349","5.38000011444092","6.09000015258789","3.89000010490417","3.79999995231628","3.29999995231628","4.03000020980835","","","","",
"Túnez","TUN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.32999992370605","","","26.9899997711182","","","","","","","","16.25","14.3599996566772","14.0900001525879","12.5799999237061","15","12.9700002670288","19.3199996948242","15.4200000762939","10.3299999237061","","10.9899997711182","10.9099998474121","8.5600004196167","","","",
"Turquía","TUR","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7.69000005722046","6.44000005722046","7.53999996185303","7.46000003814697","6.84999990463257","7.98000001907349","10.3500003814697","9.47999954223633","7.84000015258789","7.34000015258789","8.60000038146973","9.56999969482422","10.3199996948242","11.1999998092651","10.6499996185303","11.0600004196167","13.5600004196167","",
"Tuvalu","TUV","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9899997711182","","","","",
